region,prefecture,commune,canton,operateur,lon,lat
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.32765,10.99154
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01746,11.09894
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Togocom,0.16793,11.07025
Maritime,Zio,Zio 4,Gapé-Centre,Moov + Togocom,1.25573,6.59015
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01377,11.10023
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19431,10.83736
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01797,11.09994
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30413,10.55742
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01367,11.10058
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.0131,11.10527
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01971,11.09912
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21194,10.86904
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30258,10.55687
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.18819,10.88492
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01275,11.10068
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01437,11.10602
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.32754,10.99127
Savanes,Tône,Tône 3,Warkambou,Moov + Togocom,-0.03456,10.78329
Savanes,Tône,Tône 3,Warkambou,Moov + Togocom,-0.03437,10.78244
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01683,11.1019
Savanes,Tône,Tône 4,Korbongou,Non renseigné,0.3271,10.99133
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01421,11.10653
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.0126,11.10183
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.29381,10.92366
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Togocom,0.16747,11.07131
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01888,11.10177
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.29845,10.97615
Savanes,Oti-Sud,Oti-Sud 2,Nali,Togocom,0.45484,10.00801
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01748,11.10278
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21529,10.84863
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01372,11.10726
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30209,10.55739
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,Moov + Togocom,0.56052,10.48711
Savanes,Tône,Tône 4,Korbongou,Togocom,0.30623,10.91273
Maritime,Zio,Zio 4,Gapé-Centre,Moov,1.23858,6.57389
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01325,11.10514
Savanes,Tône,Tône 4,Korbongou,Moov,0.29971,10.97641
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.30672,10.91205
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01295,11.10854
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.23818,11.06109
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01251,11.1099
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01344,11.10799
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20896,10.8892
Savanes,Tandjoaré,Tandjoaré 2,Nano,Moov + Togocom,0.11159,10.7022
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01543,11.10353
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01362,11.10802
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01435,11.10314
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.00825,11.1017
Savanes,Tône,Tône 4,Korbongou,Togocom,0.30958,10.91258
Maritime,Zio,Zio 2,Kovié,Moov + Togocom,1.04958,6.32273
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01395,11.10361
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.32971,6.49272
Maritime,Zio,Zio 1,Davié,Moov + Togocom,1.19997,6.39054
Savanes,Oti-Sud,Oti-Sud 2,Koumongou,Togocom,0.44714,10.18897
Savanes,Tône,Tône 3,Tami,Togocom,0.04053,10.85788
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01378,11.10389
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1991,10.88529
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.0136,11.10443
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19955,10.88312
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01292,11.10873
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Moov + Togocom,0.01101,11.10311
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20867,10.85535
Maritime,Zio,Zio 2,Bolou,Moov,1.14745,6.4519
Savanes,Oti-Sud,Oti-Sud 1,Mogou,Togocom,0.64288,10.38433
Maritime,Zio,Zio 1,Gbatopé,Togocom,1.26749,6.45106
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.09321,6.25873
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.30282,6.47319
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20052,10.87787
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20682,10.86611
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2013,10.87462
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Togocom,0.43673,10.95347
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.23059,11.03486
Savanes,Tône,Tône 4,Korbongou,Moov,0.34045,10.96714
Maritime,Golfe,Golfe 4,Amoutivé,Moov + Togocom,1.23115,6.13689
Savanes,Tône,Tône 4,Kantindi,Moov,0.2647,10.92522
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20503,10.86415
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.30244,6.47719
Savanes,Tône,Tône 1,Toaga,Moov + Togocom,0.26702,10.94453
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20145,10.8735
Savanes,Tône,Tône 4,Korbongou,Moov,0.37514,11.0003
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.2047,10.86327
Savanes,Tône,Tône 4,Korbongou,Non renseigné,0.37778,11.00058
Savanes,Tône,Tône 1,Toaga,Moov + Togocom,0.26754,10.94455
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,0.39406,10.89401
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,0.41034,10.86535
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01882,11.10893
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20503,10.86212
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.05996,6.26445
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,0.41039,10.86518
Maritime,Zio,Zio 1,Gbatopé,Moov + Togocom,1.32122,6.49916
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20041,10.87362
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,0.41086,10.86489
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19806,10.87733
Savanes,Tône,Tône 1,Natigou,Togocom,0.2609,10.98202
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Togocom,0.42471,10.99379
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01508,11.10937
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20027,10.87043
Savanes,Tône,Tône 1,Natigou,Non renseigné,0.26161,10.98168
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20538,10.86222
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20006,10.86997
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.23796,11.0645
Savanes,Tône,Tône 1,Poissongui,Togocom,0.2378,11.06448
Maritime,Zio,Zio 2,Mission-Tové,Non renseigné,1.14203,6.30152
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20576,10.86141
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Moov + Togocom,1.11625,6.27563
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.19963,10.86937
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Togocom,0.36089,10.82696
Savanes,Tône,Tône 1,Poissongui,Moov + Togocom,0.23328,11.06289
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01484,11.10829
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01481,11.10788
Savanes,Tône,Tône 4,Louanga,Togocom,0.39017,10.83727
Savanes,Tône,Tône 4,Korbongou,Moov,0.30823,10.91155
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20482,10.86362
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01482,11.10779
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.06139,6.68581
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Togocom,0.41079,10.8627
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.06133,6.6861
Savanes,Tône,Tône 4,Korbongou,Non renseigné,0.32268,10.91148
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01489,11.10748
Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Togocom,0.41121,10.80995
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20184,10.8654
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.3044,10.56774
Savanes,Tône,Tône 4,Sanfatoute,Moov,0.34362,11.04622
Savanes,Cinkassé,Cinkassé 1,Cinkassé,Togocom,0.01295,11.10898
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.12676,11.05337
Savanes,Oti,Oti 2,Barkoissi,Togocom,0.30399,10.55588
Savanes,Tône,Tône 1,Dapaong,Togocom,0.20296,10.86705
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.4703,10.36
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.30973,10.91256
Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Moov + Togocom,0.12588,11.04322
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20258,10.87126
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30923,10.56067
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20494,10.86967
Plateaux,Ogou,Ogou 1,Gnagna,Togocom,1.11944,7.53028
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.20259,10.86682
Savanes,Tône,Tône 4,Sanfatoute,Non renseigné,0.30345,10.99725
Savanes,Oti,Oti 2,Barkoissi,Moov,0.30804,10.55983
Savanes,Oti-Sud,Oti-Sud 1,Sagbiebou,Togocom,0.64539,10.24501
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.11249,10.90396
Savanes,Tône,Tône 4,Kantindi,Non renseigné,0.27865,10.89483
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.22332,10.87514
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30396,10.55591
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21402,10.87434
Maritime,Zio,Zio 2,Mission-Tové,Moov + Togocom,1.09091,6.29327
Savanes,Oti-Sud,Oti-Sud 1,Tchamonga,Moov,0.73283,10.56483
Savanes,Tône,Tône 4,Kantindi,Moov + Togocom,0.26692,10.94341
Maritime,Yoto,Yoto 1,Tabligbo,Moov,1.49239,6.5961
Savanes,Tône,Tône 4,Kantindi,Moov,0.2648,10.92519
Maritime,Zio,Zio 2,Mission-Tové,Moov + Togocom,1.13853,6.2882
Savanes,Tône,Tône 3,Nioukpourma,Moov + Togocom,0.09455,10.86057
Savanes,Tône,Tône 3,Nioukpourma,Moov + Togocom,0.09438,10.86064
Savanes,Tône,Tône 3,Nioukpourma,Togocom,0.09481,10.8607
Savanes,Oti,Oti 1,Mango,Moov + Togocom,0.47853,10.3511
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.1957,10.87894
Savanes,Tône,Tône 1,Pana,Moov + Togocom,0.32549,10.73722
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.35197,10.5897
Savanes,Tône,Tône 1,Pana,Moov + Togocom,0.32509,10.73726
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74566,10.3306
Savanes,Tône,Tône 4,Korbongou,Moov,0.35906,10.94315
Savanes,Tône,Tône 1,Pana,Togocom,0.3305,10.75551
Savanes,Tône,Tône 1,Pana,Togocom,0.33845,10.76715
Savanes,Tône,Tône 3,Tami,Moov,0.04069,10.8582
Savanes,Tône,Tône 3,Lotogou,Moov + Togocom,-0.01146,10.81835
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74888,10.32979
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.3969,10.6103
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74807,10.33274
Savanes,Tône,Tône 1,Pana,Moov + Togocom,0.27853,10.74948
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.75365,10.35265
Savanes,Tône,Tône 1,Pana,Moov + Togocom,0.27822,10.74967
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov,0.75675,10.35969
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.3071,10.91229
Savanes,Oti-Sud,Oti-Sud 1,Gando,Moov + Togocom,0.74805,10.35609
Savanes,Oti,Oti 2,Nagbéni,Moov + Togocom,0.3972,10.61081
Savanes,Tône,Tône 4,Korbongou,Moov + Togocom,0.30726,10.91211
Kara,Kéran,Kéran 1,Kantè,Non renseigné,1.04678,9.95218
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.09662,10.9034
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.39541,10.61006
Savanes,Tône,Tône 2,Naki-Ouest,Togocom,0.09409,10.90636
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.09335,10.90726
Savanes,Oti,Oti 2,Barkoissi,Moov,0.39444,10.60969
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.09665,10.90342
Savanes,Oti,Oti 2,Barkoissi,Togocom,0.39423,10.60946
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.09336,10.90728
Savanes,Tône,Tône 2,Naki-Ouest,Togocom,0.09287,10.9064
Savanes,Tône,Tône 2,Naki-Ouest,Moov + Togocom,0.10775,10.95541
Savanes,Tône,Tône 4,Kantindi,Moov,0.27859,10.89421
Savanes,Oti,Oti 2,Barkoissi,Moov,0.39379,10.60909
Savanes,Tône,Tône 2,Nanergou,Moov + Togocom,0.14171,10.98501
Maritime,Avé,Avé 2,Aképé,Moov + Togocom,1.0872,6.26002
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.23749,6.67347
Savanes,Tône,Tône 2,Nanergou,Moov + Togocom,0.1371,10.91009
Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Moov + Togocom,0.62461,10.08569
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.31111,10.55305
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.2359,6.67151
Savanes,Tône,Tône 1,Dapaong,Togocom,0.17003,10.90826
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30334,10.55701
Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Moov,0.59378,10.12581
Savanes,Tône,Tône 1,Dapaong,Moov + Togocom,0.21026,10.86961
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30301,10.55362
Savanes,Tône,Tône 2,Naki-Ouest,Moov,0.04031,10.94644
Savanes,Oti,Oti 2,Galangashie,Moov + Togocom,0.30211,10.5465
Savanes,Tône,Tône 2,Namaré,Moov + Togocom,0.08758,10.98743
Savanes,Tône,Tône 2,Namaré,Moov,0.08668,10.99554
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.29719,10.55157
Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Moov + Togocom,1.09678,6.25801
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30384,10.55742
Savanes,Oti,Oti 2,Barkoissi,Moov + Togocom,0.30159,10.55774
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.26527,6.25956
Savanes,Oti-Sud,Oti-Sud 1,Mogou,Moov,0.61454,10.42095
Maritime,Zio,Zio 1,Djagblé,Moov + Togocom,1.26069,6.26194
Savanes,Oti,Oti 2,Barkoissi,Moov,0.30469,10.56682
Savanes,Oti,Oti 2,Barkoissi,Moov,0.30329,10.55909
Savanes,Oti,Oti 2,Barkoissi,Moov,0.30307,10.55903
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.1714,6.67112
Maritime,Zio,Zio 3,Gamé-Sèva,Togocom,1.23817,6.67165
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21577,6.41724
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21754,6.41403
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21728,6.41398
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16874,6.67131
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21368,6.4251
Maritime,Zio,Zio 2,Mission-Tové,Moov + Togocom,1.13751,6.28968
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21189,6.42015
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21215,6.42101
Maritime,Zio,Zio 3,Agbélouvé,Non renseigné,1.16722,6.68126
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16545,6.67908
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16579,6.67898
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16525,6.67899
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21486,6.42497
Maritime,Lacs,Lacs 3,Agbodrafo,Non renseigné,1.44194,6.20376
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.21375,6.42482
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16706,6.68099
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16596,6.67974
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16543,6.67894
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.2135,6.42539
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.22432,6.42331
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20366,6.40988
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.2034,6.40872
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.22049,6.42428
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20633,6.40257
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20428,6.40677
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.20232,6.40574
Maritime,Zio,Zio 1,Tsévié,Moov + Togocom,1.2017,6.40774
Maritime,Zio,Zio 1,Kpomé,Moov + Togocom,1.36088,6.29087
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.14445,6.75817
Maritime,Zio,Zio 1,Kpomé,Moov + Togocom,1.29844,6.29534
Maritime,Zio,Zio 3,Agbélouvé,Moov + Togocom,1.16743,6.67404
Maritime,Zio,Zio 1,Kpomé,Moov + Togocom,1.3646,6.28963
Maritime,Zio,Zio 1,Kpomé,Moov + Togocom,1.36622,6.28626
Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Moov,1.57992,6.53017
Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Moov + Togocom,1.58038,6.52882
Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Moov,1.58122,6.52653
Maritime,Zio,Zio 3,Gamé-Sèva,Togocom,1.18717,6.69863
Maritime,Zio,Zio 1,Kpomé,Moov,1.3026,6.30879
Maritime,Zio,Zio 3,Gamé-Sèva,Moov + Togocom,1.25207,6.68158
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov + Togocom,1.61523,6.4994
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Togocom,1.61443,6.4941
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.44202,6.38609
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.6385,6.49378
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov + Togocom,1.61836,6.49834
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov,1.61829,6.49858
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov + Togocom,1.61682,6.49609
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63921,6.49268
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63923,6.49266
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63898,6.49316
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov,1.61903,6.49685
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.6365,6.49428
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63835,6.494
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.64132,6.49622
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.64192,6.49562
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.64052,6.49576
Maritime,Lacs,Lacs 3,Gbodjomé,Moov + Togocom,1.43559,6.21826
Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Moov + Togocom,1.58372,6.53428
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov + Togocom,1.61443,6.49912
Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Moov,1.58341,6.53831
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63982,6.49612
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov,1.64049,6.49541
Maritime,Lacs,Lacs 2,Aklakou,Moov,1.71203,6.33789
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.62261,6.49653
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.64017,6.49503
Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,Moov + Togocom,1.63975,6.49446
Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,Moov + Togocom,1.61317,6.50149
Maritime,Bas-Mono,Bas-Mono 2,Agome-Glozou,Moov + Togocom,1.66439,6.55505
Maritime,Bas-Mono,Bas-Mono 2,Agome-Glozou,Moov + Togocom,1.66556,6.55806
Maritime,Bas-Mono,Bas-Mono 2,Agome-Glozou,Moov + Togocom,1.66385,6.56459
Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Moov + Togocom,1.6622,6.4747
Maritime,Lacs,Lacs 2,Aklakou,Non renseigné,1.71305,6.33448
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.4494,6.38448
Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Moov + Togocom,1.64338,6.40037
Maritime,Bas-Mono,Bas-Mono 2,Attitogon,Moov,1.66293,6.41694
Maritime,Vo,Vo 1,Vo-Koutimé,Moov + Togocom,1.5651,6.36461
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.44574,6.38602
Maritime,Vo,Vo 1,Vo-Koutimé,Non renseigné,1.56749,6.36282
Maritime,Vo,Vo 1,Vo-Koutimé,Moov,1.59003,6.37575
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.43797,6.38528
Maritime,Vo,Vo 2,Togoville,Moov,1.47048,6.23684
Maritime,Vo,Vo 2,Togoville,Moov,1.47795,6.23374
Maritime,Vo,Vo 1,Vo-Koutimé,Moov + Togocom,1.60363,6.37577
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.4371,6.38485
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.43535,6.38426
Maritime,Vo,Vo 1,Vo-Koutimé,Moov,1.58266,6.32896
Maritime,Vo,Vo 4,Akoumapé,Moov + Togocom,1.43276,6.38363
Maritime,Vo,Vo 2,Togoville,Moov + Togocom,1.48513,6.23495
Maritime,Vo,Vo 1,Vo-Koutimé,Moov,1.56416,6.34467
Maritime,Vo,Vo 2,Togoville,Moov + Togocom,1.48693,6.23503
Maritime,Vo,Vo 1,Vo-Koutimé,Moov + Togocom,1.58384,6.33362
Maritime,Vo,Vo 2,Togoville,Moov + Togocom,1.48308,6.2459
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.53492,6.31701
Maritime,Vo,Vo 2,Togoville,Moov,1.48519,6.2494
Maritime,Vo,Vo 2,Togoville,Moov,1.47661,6.24638
Maritime,Vo,Vo 4,Akoumapé,Moov,1.44293,6.38277
Maritime,Vo,Vo 2,Togoville,Moov,1.47445,6.23908
Maritime,Vo,Vo 4,Akoumapé,Moov,1.44602,6.38663
Maritime,Vo,Vo 2,Togoville,Moov,1.47127,6.23898
Maritime,Vo,Vo 1,Vo-Koutimé,Moov,1.5821,6.33503
Maritime,Vo,Vo 2,Togoville,Moov + Togocom,1.47512,6.23594
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.53003,6.3331
Maritime,Vo,Vo 3,Dagbati,Moov + Togocom,1.49595,6.42882
Maritime,Vo,Vo 3,Dagbati,Moov + Togocom,1.49587,6.42886
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.52168,6.34368
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.5252,6.33705
Maritime,Vo,Vo 3,Dagbati,Moov,1.49491,6.43694
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.52571,6.33401
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.52683,6.33142
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.52488,6.32551
Maritime,Vo,Vo 4,Akoumapé,Moov,1.45387,6.44975
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.50786,6.2897
Maritime,Vo,Vo 1,Vogan,Moov,1.55514,6.36202
Maritime,Vo,Vo 1,Vo-Koutimé,Moov,1.55825,6.37218
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.50852,6.27821
Maritime,Vo,Vo 1,Vo-Koutimé,Moov + Togocom,1.55892,6.37329
Maritime,Vo,Vo 2,Anyron-Kopé,Moov + Togocom,1.52108,6.26953
Maritime,Vo,Vo 1,Vo-Koutimé,Moov + Togocom,1.55866,6.37349
Maritime,Vo,Vo 1,Vogan,Moov,1.51074,6.28783
Maritime,Vo,Vo 1,Vogan,Moov,1.51336,6.28896
Maritime,Vo,Vo 1,Vogan,Moov + Togocom,1.5243,6.33953
Maritime,Vo,Vo 2,Anyron-Kopé,Moov + Togocom,1.55383,6.26912
